"sampleID","a_f1","a_f2","a_f3","a_f4","a_f5","b_f1","b_f2","b_f3","b_f4","b_f5","win"
8198,10371,8723,5882,3845,978,9172,8855,5883,4126,1178,1
8199,10140,9173,5958,4023,1361,10490,9405,5954,4347,690,0
8200,8673,9129,5962,3934,1164,10551,9256,6028,4022,1268,0
8201,10439,9164,5923,4412,1143,10461,8998,5958,4330,1032,0
8202,10289,9109,6205,4076,815,10417,8907,5830,3931,1237,1
8203,11025,8938,5958,4022,1422,9107,9030,5862,3887,642,1
8204,9857,9447,6029,4178,775,10403,9052,5933,3975,1068,1
8205,10187,8670,6085,4213,688,10591,8974,5881,4094,662,0
8206,10648,9048,5942,3985,864,10057,8798,5850,4290,1088,1
8207,9339,8627,6027,4266,1093,10352,9164,6183,3707,958,0
8208,8539,9099,6003,3881,1253,9416,8961,6051,3846,836,0
8209,10783,9051,6052,3942,1015,8887,9184,6057,4122,1108,1
8210,9298,9519,5950,4177,641,9045,9632,6213,4330,1088,1
8211,11419,9261,5945,3763,1358,10308,8886,6051,3818,857,1
8212,10782,8938,5979,3970,1100,10148,9382,5985,4256,1404,1
8213,9277,9100,5988,4196,775,8386,9011,5816,4122,1140,1
8214,10856,9017,5888,4090,564,9279,8514,6050,3688,1007,1
8215,10578,9230,6034,3992,1482,9382,8946,5951,4002,657,1
8216,10953,8778,6070,4161,964,8309,8986,6055,3951,1176,1
8217,9778,9092,6157,4123,1014,10231,9277,6065,3902,1085,0
8218,11068,8924,5982,4078,664,10016,8770,6011,3970,825,1
8219,10640,8785,5934,4083,887,10543,9070,5920,3772,1112,1
8220,10656,8921,5926,3929,1131,10465,8881,5780,4004,1220,1
8221,9418,8627,6197,3758,843,8855,8988,6037,3878,625,1
8222,9397,9317,5784,3858,1032,10235,8943,6159,4069,1029,0
8223,10738,9264,6081,4191,774,9980,9437,5875,4100,965,1
8224,8039,9179,6286,4029,1136,9760,9170,5870,3892,1313,0
8225,11374,8746,5972,3810,1343,9103,9039,5932,4041,1475,1
8226,9070,9024,6048,4054,526,10152,9215,5896,4142,1263,0
8227,10842,8734,5948,3937,961,10761,9421,5947,3865,971,0
8228,11469,9109,5956,3897,844,10305,8862,6000,4120,954,1
8229,9838,8653,6021,4062,1109,10087,8848,5912,4033,671,0
8230,10521,8906,6195,3684,1171,9668,9303,6051,4137,658,0
8231,10189,9276,5923,4090,1041,10389,9071,6234,3915,606,1
8232,9466,8905,6072,3786,703,10814,8922,6054,4088,803,0
8233,10161,9227,6039,4154,1192,8776,9174,5829,3673,1282,1
8234,9168,9074,5902,3944,1057,10427,9089,5953,3865,856,0
8235,11181,9031,5994,4114,682,10969,9155,6254,4089,1275,1
8236,9508,9432,5767,3937,872,10628,8998,6007,4067,925,0
8237,10630,9375,5941,4076,685,9378,8950,6029,3862,595,1
8238,8725,9060,5709,3935,1055,10186,9121,5894,3885,1067,0
8239,10555,8672,6202,3811,997,10707,9067,5976,3882,1217,0
8240,9407,8608,6015,4003,1102,10531,9211,5812,4066,965,0
8241,9455,8863,5745,3966,1119,9236,8995,6110,3908,1507,1
8242,10067,9465,5995,4037,1262,11071,8649,6167,4112,1226,1
8243,8531,8607,6066,3825,696,10559,8759,6011,3898,924,0
8244,9859,8829,6110,3564,1213,8349,8609,5884,4288,563,1
8245,11004,8869,5947,4271,1041,9423,9378,5988,3866,1190,1
8246,9636,8448,5880,4121,835,8085,8957,6134,3928,1111,1
8247,9948,8860,6222,3912,1030,7634,8652,5888,3968,956,1
8248,10937,9035,5978,3738,1217,10428,9007,5996,3761,1209,1
8249,9826,9258,6039,3955,899,10717,8744,6171,3826,1012,1
8250,11254,8908,6068,4126,1127,9197,8995,6073,3822,829,1
8251,9448,8647,6292,4119,871,9140,8981,5966,4062,1057,0
8252,10979,9029,5675,4030,999,10583,8975,6085,3888,1093,1
8253,9195,9241,6051,3956,1201,9711,8990,6092,3909,1232,0
8254,9852,9156,5978,4143,1286,8779,8836,6026,3866,866,1
8255,10360,8596,6042,3902,828,9147,9123,6060,3973,575,1
8256,10836,9096,6083,3906,1014,9295,9049,5977,4113,949,1
8257,10053,8895,5865,3998,712,9555,8831,5986,4016,1539,1
8258,8477,8814,6034,3896,1052,8785,8719,6041,4049,1177,1
8259,9731,8796,6098,3926,662,9891,9511,6084,4165,1160,0
8260,10085,9179,5958,3827,1077,10738,8843,5845,4189,1019,0
8261,8612,9295,5933,4395,1109,10519,8745,6102,3884,1073,0
8262,10056,8958,5948,3805,947,10909,8852,5748,4157,1053,0
8263,11476,9201,6062,3978,1456,8870,8935,6135,3760,919,1
8264,8052,8646,6233,3959,1356,9967,8946,6120,3953,1328,0
8265,9875,9003,5998,3899,1111,8770,9134,6000,3706,990,1
8266,11879,8979,6077,3889,806,11308,8881,6109,3982,765,1
8267,10498,8929,6128,3984,1028,9434,9040,6080,4086,1360,1
8268,10546,8990,5951,3725,680,8041,8947,6295,4016,892,1
8269,9115,9018,6055,4155,1122,9011,8586,5925,3781,695,1
8270,9084,8911,5966,4165,666,9942,8848,6146,4148,954,1
8271,10731,9041,6106,4586,855,10422,8757,6013,3949,1073,1
8272,10856,9027,6132,3987,1039,10848,9097,6138,3905,775,0
8273,10529,9127,5869,3943,1204,10407,8740,6008,3923,794,1
8274,10934,9191,5912,3992,1173,9663,8886,6086,3788,1305,1
8275,9629,8870,5926,3767,1091,9600,9040,5761,4079,810,0
8276,10368,8754,6088,3997,807,9855,9203,5860,3955,1111,1
8277,9839,9092,6146,4053,1222,10912,9047,6147,4057,995,0
8278,11104,8525,6020,4371,845,11048,8741,5892,4150,914,1
8279,9386,9063,5977,3668,1218,10124,9019,6375,4245,1132,0
8280,9399,8966,6082,3737,1491,11030,9239,6192,3799,1064,0
8281,9270,9084,6126,3694,1546,10241,9089,6228,3909,1169,0
8282,9226,9232,5958,4297,1177,10627,8841,6185,4133,1034,0
8283,8518,9344,6044,3942,799,10481,9005,5986,4190,1168,0
8284,10863,8802,5959,4161,1214,9170,8811,5963,4081,1073,1
8285,10027,8708,5931,3931,1171,11790,9521,5898,4244,1216,0
8286,9954,9032,6025,4107,1284,8806,9155,6138,4114,788,1
8287,9657,9234,5830,4020,1329,8638,9116,5980,3920,1136,1
8288,11135,9142,5941,4024,1130,11216,8676,5884,4243,1029,1
8289,10295,8589,6112,3900,469,10834,9384,6090,3819,1081,0
8290,9863,9072,6015,3616,1010,9729,9120,5805,4019,816,0
8291,11852,9273,5917,4011,1201,8968,8808,5948,4101,1035,1
8292,9439,9311,5822,3947,833,8922,8660,6044,3924,732,1
8293,9868,9283,6048,3925,710,10185,9212,5952,3858,1031,0
8294,10119,8731,5913,4081,1089,9970,9128,6194,3781,956,1
8295,9327,9130,5917,3918,1186,10213,9310,5886,4351,1114,0
8296,10397,8806,6124,3824,1423,11911,9078,5892,4172,692,0
8297,8684,8717,6161,4007,914,9849,8855,6178,3694,1493,0
8298,9059,8886,6183,4089,1150,10335,8936,5819,4263,480,0
8299,9849,9077,5926,3899,1307,11224,8946,6287,4257,647,0
8300,11458,9342,5995,3919,934,11089,8696,5864,3801,1004,1
8301,9605,8915,6110,3738,952,10774,9101,5919,4371,1173,0
8302,8987,9273,5817,3896,782,10097,9147,5969,3762,1322,0
8303,10189,8553,5973,3869,938,10505,9156,6174,3970,1097,0
8304,9192,8960,5923,4118,864,9230,8971,6275,3896,1508,1
8305,9943,8956,6081,3745,751,10038,9589,5986,3890,1099,0
8306,12004,8921,5923,4059,912,11374,9100,6175,4091,1109,1
8307,10155,8879,5866,4130,822,10019,9054,6026,4190,1168,1
8308,9052,8977,5985,4063,1032,11872,9254,5926,4065,1158,0
8309,9597,9033,6056,4136,762,10574,9341,6014,3965,723,0
8310,11571,8782,6245,4059,1211,8845,9036,6111,4145,980,1
8311,9184,8936,5952,3726,1152,10690,8953,5979,4147,878,0
8312,11300,9170,6187,4062,606,9908,9114,6120,4133,1165,1
8313,10951,9101,5928,3906,777,10255,9359,6147,4158,892,1
8314,11468,9048,6171,4088,806,9804,9216,5892,3908,1148,1
8315,9764,8920,6106,3892,939,10293,9076,5991,4115,1184,0
8316,8989,9092,6147,4130,1004,8928,9254,6238,4020,1136,1
8317,9908,8937,5964,3713,1017,9569,8893,6077,3935,673,1
8318,10517,8762,6165,4148,1064,10694,9151,5947,4110,1071,0
8319,9965,9140,5937,4282,733,8467,8626,5963,3981,854,1
8320,9240,8915,5944,4230,717,9312,8903,6093,4079,720,1
8321,10382,8669,5929,3862,882,8432,9233,5965,3876,1116,1
8322,10947,8621,5893,3914,885,9172,9232,6036,4224,1096,1
8323,10374,8925,6225,3590,861,10246,9083,6092,3842,1430,0
8324,10142,8776,6022,4135,1096,9581,9263,5798,4151,844,1
8325,10091,8768,6093,3899,1219,11763,9112,5844,4190,817,0
8326,10630,8844,5861,4146,1093,10337,8478,5898,4375,1059,1
8327,11219,8627,6112,3986,886,10172,9008,6018,4272,1168,1
8328,9883,9022,6096,4282,1068,10091,8723,5964,4203,1252,1
8329,9504,8934,5940,4064,1161,8053,8902,6082,3922,930,1
8330,10662,9148,6016,4143,765,10666,8903,6143,4007,1013,1
8331,10152,8800,6005,4222,1352,8986,9100,6054,3862,914,1
8332,9552,9099,5975,4007,945,10925,9037,6229,4059,1385,0
8333,10805,9255,5820,3904,978,10234,8902,6099,3873,1140,1
8334,11786,9232,6125,4065,538,10491,9294,5943,4051,1056,1
8335,8488,9222,6179,3898,1165,8656,9054,6083,4145,1342,1
8336,10004,9145,5963,3909,1122,8119,8958,6035,3929,1342,1
8337,8997,8875,6138,3927,819,10355,9107,5973,4074,873,0
8338,9939,9115,6072,4017,799,9545,9063,5890,4054,989,1
8339,9696,8745,5976,4156,986,8918,9158,6117,3930,1234,1
8340,9825,9211,6016,3905,1403,10269,8958,5804,3964,976,0
8341,9751,9197,6131,3904,896,10294,8837,6052,4237,1160,0
8342,8365,8934,5818,3726,934,9918,8684,5805,4021,978,0
8343,9329,9438,5826,3765,1369,10852,9303,6122,3862,977,0
8344,9723,9095,5904,3951,1388,7506,9163,5904,4129,616,1
8345,11174,9180,6103,4045,935,10635,9111,5873,3967,942,1
8346,10232,8963,5891,4158,637,8915,9256,6139,4169,1200,1
8347,10209,9156,5875,3917,531,9454,8980,6048,3996,1064,1
8348,10028,9107,5958,4060,1279,9660,8913,6168,3961,1112,1
8349,9224,8838,5640,4051,1161,10996,8969,5993,4188,1185,0
8350,10381,9127,5948,3848,1178,8365,8909,6120,4180,1060,1
8351,10722,8801,6090,4123,772,8677,8683,5963,4058,776,1
8352,9244,9317,5952,3762,865,11426,8796,5834,3912,915,0
8353,10831,8654,5985,4418,1351,10593,9243,6049,4154,880,0
8354,9894,9268,5859,4146,908,10091,9106,6148,4052,893,1
8355,9600,9133,6091,4061,1119,10391,8853,5904,4226,927,0
8356,9834,8798,6060,3846,956,10083,8846,5775,3819,1086,0
8357,10445,8696,6276,3996,580,8517,9087,5617,4200,1080,1
8358,10423,9187,5965,3993,1020,9685,9144,5955,4056,1047,1
8359,9536,8570,5974,4064,1068,9547,9037,5907,3747,1065,0
8360,11043,8859,5936,3989,823,9526,9034,5997,3904,981,1
8361,9549,9237,5805,3914,1153,9002,9309,6121,3798,1326,1
8362,9849,9279,6123,3873,816,9672,9117,5981,3892,1389,1
8363,10020,8768,6026,3827,911,10136,8926,6027,4012,894,0
8364,9582,9273,6284,4097,1127,10971,8945,5833,4146,1173,0
8365,9849,9094,5988,3974,919,10485,9153,6271,4049,681,0
8366,9570,9065,5902,3827,1087,10080,8905,5915,4040,1006,0
8367,9430,8888,6014,3911,856,9697,8912,6008,3903,1038,1
8368,10730,8904,6010,3927,951,9743,8894,5800,3978,1195,1
8369,10467,8514,5904,4096,997,10392,8978,5836,4025,728,0
8370,10385,8805,6220,4338,792,9422,8851,5998,4149,888,1
8371,8696,8832,5777,3779,1108,10539,8804,5931,3901,1056,0
8372,10424,9056,6090,4024,764,9266,9277,5938,3927,909,1
8373,9633,9494,5875,4105,923,10158,8731,5978,3977,1462,1
8374,10633,8842,5967,4172,928,11384,8902,5822,3803,711,0
8375,9614,8781,6011,4057,727,9738,9039,5721,4113,1146,0
8376,10180,8974,5878,3921,1310,10606,8938,6036,3840,1292,0
8377,10097,8920,6016,4155,784,10008,8450,6031,4092,843,1
8378,9482,9325,6052,4037,1137,10297,9048,5933,3878,956,0
8379,9637,8960,6172,3986,1036,10118,8971,6155,3841,1320,0
8380,9426,8841,5953,4031,1136,9694,8879,5939,4047,722,0
8381,9818,9249,5947,3939,1146,9249,9096,5807,4142,1297,1
8382,9698,9056,5985,4100,1068,10193,9118,5898,4173,1380,0
8383,9883,9230,5933,3927,995,10620,9005,5965,3884,617,0
8384,10695,9032,5887,4196,1056,10187,9367,6065,3828,1114,1
8385,8229,9367,6071,3964,960,9064,9061,5910,3916,1127,0
8386,9699,9125,5945,4052,995,11186,9261,6050,4145,998,0
8387,11240,8681,5945,4131,793,9926,9281,6082,3989,822,1
8388,9897,9127,6135,3837,1009,9790,9271,5981,4112,1106,1
8389,10947,8834,6097,3953,1317,10363,8842,6037,4147,1200,1
8390,11238,9065,6161,4055,1362,10971,8787,6105,4050,930,0
8391,10269,9081,6314,3869,759,10727,9007,6215,4106,792,0
8392,9109,9163,5974,4125,791,10363,8862,5838,4268,1027,0
8393,9023,9422,5828,3984,1520,8964,9117,6073,3994,1029,1
8394,9780,8799,6032,3924,1008,10133,9003,5867,4173,1209,0
8395,8265,8876,5965,3958,836,10263,9007,5952,3933,906,0
8396,9050,9353,6056,4122,1147,8988,8908,6179,3873,1113,1
8397,10290,8500,6041,4074,1105,8783,9021,5966,3880,738,1
8398,10626,8993,6069,3893,1174,9244,8967,5904,4048,782,1
8399,9855,9101,6062,3966,600,10588,9006,6098,4063,830,0
8400,11093,8762,5896,4099,1346,9931,8720,5990,3923,1357,1
8401,9769,9229,6032,4152,1123,10950,9003,5826,3939,682,0
8402,8610,8885,6092,3943,932,10446,8624,5943,4084,941,0
8403,10557,9262,6115,4282,1151,11148,8912,6128,4006,1116,0
8404,9952,8970,5816,3936,1418,11437,8959,5874,4477,544,0
8405,9596,9126,5712,3772,1081,9204,9178,5965,4221,1043,1
8406,9624,8772,5995,4005,1183,8390,9323,6038,3755,1044,1
8407,11102,9191,6135,4151,819,11235,9067,5924,3857,1149,1
8408,9946,9075,6180,3958,1091,9744,8906,6034,4240,705,0
8409,10383,9114,5840,3892,728,8719,9089,5867,4020,728,1
8410,10327,8923,6083,4034,661,10380,8936,5871,4280,1319,1
8411,10720,8854,6069,4061,926,9859,9423,5902,4001,1234,1
8412,10434,8898,5932,3715,815,11545,8884,6058,4276,1294,0
8413,8670,9029,5963,4117,1131,10939,8841,6293,3907,920,0
8414,9479,8965,5918,4136,1311,11948,9153,6001,3949,745,0
8415,9262,9105,5873,3929,1082,10672,9338,5792,3814,679,0
8416,10196,8828,6005,3892,936,9885,8709,5937,4084,722,0
8417,10290,9028,5903,4211,934,8899,9140,5912,3904,1139,1
8418,12009,8919,5956,4060,658,10707,9070,6063,3766,784,1
8419,10448,8958,5907,4015,494,9989,9132,5961,4227,1454,1
8420,9674,9070,5836,3886,1152,10353,9068,5963,4248,913,0
8421,12006,8683,6071,4074,701,9197,8960,5929,3841,1013,1
8422,10703,9019,6077,3743,865,10795,8990,5812,3914,1249,0
8423,9146,9033,6235,3864,1043,8509,8884,5967,4162,1053,1
8424,9766,9146,6106,4096,949,10789,8874,6281,4018,903,0
8425,10268,9114,5846,4028,1232,10231,8952,5965,4037,1224,1
8426,9901,8966,5947,4215,1255,10762,8814,6075,4002,942,0
8427,10252,8872,6199,3770,836,10209,8778,5896,3983,1531,1
8428,10486,8954,5934,3929,1159,8818,8724,5788,3899,1032,1
8429,9692,8928,5965,3556,1103,10999,8936,5871,3914,1128,0
8430,9831,8667,6171,4097,1008,9314,8845,6222,4235,1154,1
8431,11101,9040,5863,3785,862,8666,9057,5794,4058,1200,1
8432,9298,9036,6049,4084,617,9667,8737,6025,4184,1084,1
8433,10757,9041,6073,4207,1327,10434,8964,5862,4094,767,0
8434,10210,9224,6036,4022,1140,9727,8979,6016,3926,1216,1
8435,9920,8904,5868,4110,1376,9854,8870,6053,4037,954,0
8436,10105,8828,5958,3925,635,11811,8663,6091,3865,1210,0
8437,9226,9127,6024,3959,1020,9672,8828,6023,4358,1187,0
8438,11613,8932,6026,3915,923,8862,9092,6040,3941,1136,1
8439,9912,9138,6056,4210,1299,9123,9021,5750,4050,1133,1
8440,10559,8834,6042,3960,963,9132,9121,5890,4032,1358,1
8441,11033,9276,5799,4161,992,11341,9058,6141,4029,1169,1
8442,10283,9117,6070,4005,412,8394,8693,6019,4028,704,1
8443,9961,8837,6224,3914,1025,9463,8938,6211,3895,964,1
8444,9996,8977,6189,3758,1348,10517,9047,6032,3907,921,0
8445,10232,8946,6090,3914,1071,12242,9046,5866,3920,1170,0
8446,10501,8965,5999,3917,768,9458,8862,5961,4064,896,1
8447,9818,8813,5916,4209,761,9567,8938,6243,3523,576,1
8448,9902,9156,6049,4041,1298,10567,9031,6250,3934,1034,0
8449,8540,8867,5988,3759,1555,10688,8955,5887,4258,886,0
8450,11011,8707,6130,4070,924,9525,9156,5881,4126,1496,1
8451,9494,8691,5732,3799,791,9372,8943,5939,4012,904,0
8452,9489,9178,5728,4280,866,9944,8957,6114,3808,1051,1
8453,10608,9175,6037,3948,1153,9993,9235,5975,3947,816,1
8454,10998,9108,6007,3982,757,10326,9137,5922,4046,1110,1
8455,10444,9283,6165,4093,540,10484,8955,6022,3749,1011,1
8456,9362,8861,6139,3580,655,9186,8993,5924,4027,924,0
8457,10051,9092,5979,4088,1281,9967,9485,6045,4085,1324,0
8458,10345,9204,6066,3783,1271,9832,8815,6136,3646,1138,1
8459,10238,8956,5874,3702,889,9391,8966,5822,3930,875,1
8460,10057,8599,6421,3848,982,8392,8925,6096,4138,1076,1
8461,10464,9042,5907,3859,997,8724,9123,5818,4127,820,1
8462,10726,8799,5948,3919,1134,11240,8845,5772,4019,872,0
8463,11000,9136,6046,4236,1216,11185,8704,5971,3774,964,1
8464,10628,9175,6052,4008,1140,10797,9325,6101,3929,869,0
8465,10158,8962,5755,4143,976,10803,8913,5830,3857,1164,0
8466,9239,8787,6005,4065,797,9041,9039,5890,3741,1101,1
8467,10686,9242,5908,3954,1449,9748,9219,5867,4181,1619,1
8468,9859,8890,5761,4118,1167,10380,8720,5696,4242,624,0
8469,10362,8737,6069,4245,980,9953,8843,5994,3737,1078,1
8470,9040,8898,6134,3977,1047,9922,9244,6074,4093,949,0
8471,9973,8803,6089,3926,607,10587,8399,6014,3874,927,0
8472,9781,8911,5971,3987,866,10169,8790,6086,3836,1146,1
8473,10325,9264,6164,4297,939,9731,9258,5977,4284,1336,1
8474,8963,9055,6008,3746,628,10235,8448,5927,4066,823,0
8475,11401,9011,6132,3860,757,9736,9027,6053,3965,854,1
8476,12667,8675,6050,3785,1129,9331,8997,6012,4006,944,1
8477,8277,9086,5905,3937,974,9903,9162,5896,3763,857,0
8478,11732,8788,5874,3903,808,11090,8951,6192,4076,1034,1
8479,10511,8763,6191,4128,671,10085,8369,5719,3920,950,1
8480,11957,8936,6058,3751,1153,8937,8847,6140,4342,962,1
8481,10437,8717,6074,4034,663,9667,9062,6126,4083,1063,1
8482,10007,8853,5981,4063,915,10980,8991,5941,3979,1138,0
8483,8835,9135,6193,4236,1070,10143,9251,5813,4220,1152,0
8484,9831,8985,6109,4165,1038,10690,9130,6116,4016,801,0
8485,8744,9593,5993,4145,1057,8191,9121,6099,3870,1024,1
8486,9170,9081,5887,4079,1180,10654,9039,6025,3942,913,0
8487,9830,9238,6187,4464,1066,10990,8990,5917,3760,276,0
8488,10652,9001,5861,4064,762,9497,9041,5860,4058,1204,1
8489,9700,9172,6221,3797,1102,10041,8671,5988,3934,1072,0
8490,10372,8945,6032,4265,769,10574,9042,5960,3907,1002,0
8491,8953,9047,6135,4065,613,9010,8671,5892,4385,1016,0
8492,10368,9034,5991,4223,1164,10905,8717,5868,4108,1221,0
8493,8286,8588,6106,3966,1199,10031,8823,5988,3815,958,0
8494,10282,9182,6005,4132,1028,9527,9015,5933,3870,602,1
8495,9589,8974,5994,4315,872,9338,9269,6022,4162,847,1
8496,9875,9460,6059,4194,1301,10512,8767,5938,4016,1114,0
8497,9075,8915,6078,4201,693,10325,8616,5978,3937,1131,0
8498,8208,8830,5909,4163,294,11332,9250,6079,4034,751,0
8499,10298,8779,5927,3865,1171,11544,9311,5830,4007,916,0
8500,11792,9292,5864,4160,840,10283,8889,5890,3829,783,1
8501,10151,8891,6014,4113,1045,8434,9143,5952,3950,797,1
8502,10847,9083,5934,4129,951,9776,9477,5980,4267,1171,1
8503,11206,8858,5942,4390,782,8859,8882,5868,4047,821,1
8504,9978,8624,5945,3895,711,9372,9053,5963,3749,1204,1
8505,10725,9074,5985,3765,1421,9980,8932,6065,4089,1265,1
8506,11002,9296,6020,4080,909,10435,9098,5978,4284,751,1
8507,9884,8765,6011,4010,1170,9503,9039,6244,4173,1088,1
8508,10006,9165,5898,4173,1084,9732,8928,5981,4111,1242,1
8509,9665,9382,6099,4176,979,9905,8840,6034,4070,1063,1
8510,9961,9032,5949,4002,981,9343,8897,5910,4105,1207,1
8511,11451,8954,6037,3956,730,11199,8919,6060,4128,1051,0
8512,9099,8741,5882,3926,976,10477,8921,5928,3913,696,0
8513,10236,9243,5996,3882,950,10782,9276,5926,4092,974,0
8514,9813,8917,6069,3573,724,9511,8857,6017,4099,1254,1
8515,9135,8930,5941,3901,565,8805,9065,5938,3741,674,1
8516,9634,8694,6083,3823,939,10518,9080,5997,3994,784,0
8517,9493,8746,5851,4242,1006,10752,8912,6014,4270,869,0
8518,8878,9106,5888,3848,466,9197,8970,5986,4190,1049,0
8519,10690,9238,5824,4092,889,8533,9215,5982,4194,951,1
8520,10270,9163,5924,3753,723,10221,9208,5873,4023,997,1
8521,8715,9519,5852,4130,1052,11212,9070,6090,4063,1023,0
8522,10943,9205,5921,3854,964,10694,8822,6038,4084,1133,1
8523,9159,9160,6117,3904,1049,10143,9159,6007,4046,1034,0
8524,10794,8853,5836,4352,1211,11060,9060,5889,4076,908,0
8525,10029,9415,6084,3757,923,10623,8877,5976,4100,1094,0
8526,10925,8688,5964,3916,1109,10663,9132,6088,3903,1072,0
8527,9532,9511,6100,3968,732,10604,8718,6092,4008,618,0
8528,10020,9273,5820,4061,955,9009,9163,5854,4245,738,1
8529,8577,8922,5930,3995,744,9016,8998,5882,3998,908,0
8530,11226,8954,6007,4005,1358,10645,9160,5901,4151,881,0
8531,9256,8986,5949,3788,824,10171,9285,6120,3999,1108,0
8532,9874,8661,6082,4135,1201,9276,8841,6063,4359,801,0
8533,10835,8931,6181,4037,940,10433,9215,5820,4291,997,1
8534,9018,8971,5871,3652,1172,9610,9120,5857,3805,1143,0
8535,9651,9091,6088,3927,1132,9332,8600,5943,3828,1061,1
8536,8908,8834,5974,3934,885,9545,8851,5909,3863,668,0
8537,10709,8986,5941,4135,761,10383,8740,5819,3997,1108,1
8538,10040,8602,6187,4120,1058,9521,9146,6062,4051,1013,0
8539,9787,9278,6129,4343,931,9651,9039,5898,3801,935,1
8540,11430,8938,6136,4061,1241,10965,8718,5767,4177,1259,1
8541,11439,8828,6078,3751,820,10437,8723,6020,4118,935,1
8542,10413,9134,5961,4135,777,10919,9189,5901,3976,1230,1
8543,11078,8763,6271,3996,935,11739,9371,5912,3811,1487,0
8544,9174,8870,6048,4018,1190,10258,8807,5834,4257,1006,0
8545,10269,9051,6137,4181,1011,9484,9032,5998,4088,1099,1
8546,11239,8962,5923,4104,916,9757,9322,6097,4006,870,1
8547,9734,9266,5861,3835,945,8938,8641,6076,4011,1166,1
8548,9903,8901,6027,3893,1088,10576,9171,5985,3916,963,0
8549,8368,8755,6070,4009,857,10177,9109,5807,4106,1097,0
8550,9614,8866,5944,4055,942,9669,8698,5824,4115,838,0
8551,10282,9310,5732,4068,1089,9768,8975,6072,3994,783,1
8552,10139,9398,6013,3997,758,11293,8779,5950,4104,1403,0
8553,9113,9297,6056,3911,822,10381,8978,5964,3595,1369,0
8554,9606,8648,6110,4041,829,11311,9224,5986,4072,668,0
8555,9427,9322,6083,4038,805,7977,8868,6022,3925,941,1
8556,10067,8749,5876,4210,1200,10510,8890,5913,4305,1387,0
8557,9751,8765,5987,4006,1015,10395,8905,5999,3928,1189,0
8558,9957,9089,5891,4021,1003,10448,8881,6135,3981,825,0
8559,9530,8785,5800,4043,1058,9114,9052,5958,3825,1270,1
8560,10578,9170,6036,3871,1080,9789,8799,6175,3963,999,1
8561,9459,8971,6135,4051,822,9975,9080,5950,3756,1268,1
8562,10819,8805,6007,3905,1420,10309,9175,6083,3976,1366,1
8563,11017,8674,6039,3939,1122,10482,8866,5877,4254,1207,1
8564,9794,9034,5896,4104,994,9412,9275,6077,3913,1184,1
8565,10638,8780,6034,3859,1159,10125,8974,5882,4211,692,0
8566,10881,9223,6069,3796,1157,11033,8794,5944,4339,810,0
8567,10234,9212,5778,3877,1155,10499,8883,6124,3956,1352,1
8568,11394,9088,5981,4119,694,10607,8893,5947,3965,1246,1
8569,11279,9059,5880,4096,941,11444,9095,6130,3745,903,1
8570,9452,9343,6078,3930,884,9410,8946,5948,4087,857,1
8571,9742,8887,5963,4045,881,11427,8895,5816,4138,711,0
8572,11100,8776,5951,4078,892,10724,9066,5793,3878,1118,1
8573,10555,9237,6049,4286,842,9316,9363,5955,4062,1089,1
8574,11524,9126,5937,4029,1012,9349,9131,5995,3850,795,1
8575,10487,9082,6030,4166,1212,10492,8624,5936,4014,910,1
8576,8963,8606,5999,3852,1012,8415,9021,5860,4042,1524,1
8577,10160,8968,6116,4043,1423,9805,9019,5852,4243,1165,0
8578,9733,8990,6297,3913,1315,9735,8853,5896,4121,1127,0
8579,10695,9107,5843,3931,1087,10839,8981,6020,4093,967,0
8580,8675,8800,5972,3999,1074,8152,8901,6067,3896,968,1
8581,11085,9080,6267,4039,1448,10067,8892,6126,4127,917,1
8582,10544,9421,6073,4129,1064,10621,9358,6008,3850,764,0
8583,9854,9018,5964,3972,1181,9986,8966,6019,4264,953,0
8584,10758,8813,6181,4137,1209,9658,8754,6230,3988,1113,1
8585,10901,9013,6076,4160,1115,9439,9039,6078,4046,861,1
8586,9320,9107,5984,4262,1263,8656,9227,6186,4005,507,1
8587,10829,9091,5959,3958,1136,10572,8929,6065,4167,1070,1
8588,10109,9264,5745,3833,684,9039,9102,5863,3703,978,1
8589,9047,9175,5927,4012,1317,10304,8808,5939,3950,1162,0
8590,10669,8742,5793,4085,1103,9226,9030,6219,4154,1165,1
8591,9315,8854,5835,3952,875,9688,8963,5820,3740,710,0
8592,11267,9181,5980,3990,889,9864,8830,6001,4127,1032,1
8593,9782,9170,6088,3711,954,9168,9211,6067,3785,816,1
8594,10405,9089,6076,3922,808,9904,9170,5736,3961,1349,1
8595,10403,8518,5944,3809,1152,9838,8962,6081,3822,834,0
8596,11267,8857,6154,3915,1005,11207,9124,6117,3863,928,1
8597,10904,8616,6127,4009,1020,9861,9016,6041,4205,809,1
8598,8719,9285,5866,4035,1265,10054,9250,6105,4056,1096,0
8599,10527,9165,5951,4105,1102,9822,9005,6093,4128,898,1
8600,9326,9232,6115,3947,1099,9606,8792,6115,3876,644,0
8601,10151,9043,6106,3971,1009,9942,9114,5811,4044,1235,0
8602,9861,9096,5962,3883,814,9463,8566,5955,4161,890,1
8603,10728,9337,5860,3831,669,8919,9272,6134,4093,706,1
8604,10523,8888,6064,3842,1094,9986,9030,5928,3960,1366,1
8605,9401,8941,5854,3755,956,10624,9073,6015,3854,1191,0
8606,9858,8715,5968,4055,1178,9533,8852,5924,4102,802,0
