"sampleID","a_f1","a_f2","a_f3","a_f4","a_f5","b_f1","b_f2","b_f3","b_f4","b_f5","win"
7748,9314,8919,6122,3885,724,10554,8778,5864,3880,1060,0
7749,9193,8959,6094,4006,954,10041,8831,6056,4098,899,0
7750,10093,8752,6023,4186,829,10043,8853,6099,4045,1087,1
7751,10153,9003,6076,3890,742,10055,9041,5732,4069,1208,0
7752,9760,9086,6109,4040,819,8928,8882,6185,4095,896,1
7753,8857,9045,6116,3930,1235,9736,9008,6206,4054,929,0
7754,10807,8823,6138,3786,972,11154,8870,6010,4091,1123,0
7755,10455,9109,5765,3966,749,9674,9344,5980,3892,1248,1
7756,10163,9114,5996,4219,1301,9415,9102,6049,3917,1003,1
7757,10006,9248,6031,3824,995,8521,9208,5998,4041,989,1
7758,10307,8994,5931,3794,1225,9701,9050,6046,4137,657,1
7759,9264,8839,6137,4117,1101,10071,9153,6141,3595,874,0
7760,10254,9152,5784,4122,1495,10246,8938,6150,4112,999,1
7761,10964,9357,6074,3683,1143,11428,9059,6095,4078,1037,0
7762,10764,9183,6015,3934,735,9662,9018,6032,3985,962,1
7763,9122,8844,5989,3695,1228,10431,9342,6020,3799,570,0
7764,10018,8875,5985,3877,616,9562,9225,6040,3899,1086,1
7765,11379,9405,6161,4053,791,10511,9143,5951,4098,857,1
7766,9608,9060,5960,4282,1446,10286,8938,5963,3850,899,0
7767,9626,8708,6004,4153,911,9748,8993,5977,3829,1017,1
7768,10709,9368,5751,4039,1208,8954,8966,6009,3854,1156,1
7769,9385,9035,5995,4080,1018,9855,8818,5878,3918,992,0
7770,10483,8889,5873,3919,840,9515,8598,6007,4206,941,1
7771,10336,9124,5971,3933,718,10248,9244,6076,4124,1224,1
7772,8990,8756,6076,3943,1043,9494,8802,5892,3917,1266,0
7773,10333,8595,6063,3992,819,10312,8604,5916,3872,838,1
7774,10117,8979,5873,3810,912,9453,9311,6029,3897,672,1
7775,10440,9288,6061,3957,1239,8980,9286,6006,4230,781,1
7776,10023,8999,5690,4059,979,9713,9214,6032,4008,1072,1
7777,11307,9142,5901,4083,1274,9857,9219,5747,3934,972,1
7778,9384,8925,6038,3894,1154,11251,8951,6030,3914,1218,0
7779,10322,9022,5880,3909,1275,9423,8942,5965,4091,1413,1
7780,10504,9160,5862,3988,1282,11287,8781,5953,3863,1217,0
7781,10687,9135,5876,4045,940,10278,8838,5993,4006,989,1
7782,9348,9102,5935,4272,1181,9578,8878,6092,3999,1002,1
7783,9529,8879,6095,3938,554,10353,8830,5912,3945,1123,0
7784,10185,8874,6114,3690,883,9561,9196,6313,4104,1116,1
7785,9270,8902,6061,3938,1194,8670,9132,6223,4156,1108,1
7786,10705,8918,5958,3784,989,9704,8831,5955,4108,478,1
7787,10458,9220,6022,3916,1104,10180,9198,5919,3828,754,1
7788,10305,8978,6241,4034,1411,8301,8936,6176,4202,704,1
7789,10148,9160,5964,4016,1075,9825,9234,6131,4074,1032,1
7790,11235,9069,5812,3635,769,11435,8864,6039,4003,955,1
7791,9055,8769,6244,4236,924,9982,8906,6011,3944,734,0
7792,10066,8665,6107,3989,1030,9611,8998,6078,3998,1059,0
7793,11477,8756,5912,4033,1310,9520,9020,5795,3968,1120,1
7794,11256,8892,5964,3865,1078,10669,8909,5955,4041,784,0
7795,10075,9014,6003,4120,1065,10828,9356,6119,3873,1156,0
7796,10563,8686,6026,3755,1109,8963,9057,6198,3855,1087,1
7797,9779,9704,5992,4030,1143,9119,9134,5858,3834,881,1
7798,11611,9013,5871,4060,1072,9822,8766,5868,4186,1398,1
7799,9469,9276,6040,4473,769,10304,8965,5922,4010,1169,1
7800,10480,9162,6055,4042,1398,9016,8841,6198,3823,1414,1
7801,10355,9112,6103,3792,975,9750,8981,5861,3842,1014,1
7802,10241,8686,5858,3720,498,9120,9150,6015,4156,1036,1
7803,11051,9023,5991,4151,1131,9949,8971,5825,4283,1057,1
7804,10660,8857,5954,3852,839,11093,8674,6102,3869,973,1
7805,10352,9371,5945,4063,983,9732,8900,5947,3788,943,1
7806,9622,8964,5935,4008,1588,11022,9010,6243,3955,923,0
7807,10399,8990,5844,4102,977,10195,8884,5968,3950,1051,1
7808,9292,8993,5934,4041,1192,10544,9229,6019,4199,832,0
7809,9291,9285,5991,4057,970,10700,9270,6132,4106,473,0
7810,10841,9195,6123,3765,841,10349,8962,5998,3978,805,1
7811,10121,9143,6076,4096,894,11567,9046,6079,4174,1048,0
7812,10996,9171,6086,4180,816,9457,8982,6108,4091,961,1
7813,10804,8921,6000,4166,1065,9842,9030,5801,4033,479,1
7814,8707,9037,6069,3906,830,11019,8900,5821,3826,1139,0
7815,8710,9264,6110,3998,861,8762,8787,5799,3857,1020,0
7816,8628,8870,6109,4019,1116,10414,8936,6202,4361,1060,0
7817,11839,9246,5972,4097,850,10863,9148,5866,3865,837,1
7818,10047,9200,6183,4000,599,10142,8891,6071,3927,829,0
7819,10678,9109,5982,4349,849,10459,8906,5950,4138,912,1
7820,10518,8870,6015,4003,649,9221,8984,5971,3823,1358,1
7821,12081,9406,6027,4081,895,9719,8946,6018,4269,853,1
7822,9713,8859,5860,4018,1063,9677,8975,6094,3922,864,1
7823,10249,9136,6075,4003,773,10367,9130,5822,4088,760,0
7824,9858,9180,5895,3916,850,9179,9266,6036,4055,1293,1
7825,9464,9057,6115,3919,1172,8965,8833,5943,4285,999,1
7826,9478,9217,6080,4074,924,9174,8871,6099,4109,980,1
7827,9670,8873,6008,4027,750,8511,8992,5985,3826,1135,1
7828,9886,8931,5989,4010,1324,10504,8990,6056,3954,899,0
7829,10458,8805,5899,4202,1264,9456,9348,6182,3943,983,1
7830,9652,8910,6021,3958,839,9517,9088,5885,4002,1006,0
7831,10179,9289,6217,4030,1102,9329,9285,6093,4070,742,1
7832,10513,8727,6038,3882,1100,10421,9153,6206,3722,873,0
7833,10345,9000,6018,3806,767,10041,9242,6067,3990,827,1
7834,10786,8584,6066,4329,979,9823,9105,6079,4054,987,1
7835,10509,9200,6134,4007,1292,11493,8522,6063,4084,865,0
7836,9241,9153,5811,3867,528,9784,8958,5996,3936,946,0
7837,10705,8905,6141,3974,1077,9717,8916,6237,4012,1287,1
7838,12226,9326,6003,3972,717,9728,8742,5909,4054,974,1
7839,9265,9115,5931,4206,1294,9500,8943,6011,3930,1545,0
7840,9168,8860,6038,3875,1054,10439,9022,5932,4049,1073,0
7841,9918,8659,5957,3865,1331,9767,8825,5639,4032,861,0
7842,10027,9272,6018,4033,764,10881,8933,5982,4005,931,0
7843,10802,9136,6240,4111,979,11179,9479,5916,3896,714,0
7844,10518,9077,6022,4045,933,8984,9085,5924,3940,793,1
7845,9443,9405,6044,4136,1254,9527,8667,6000,4014,1179,1
7846,9353,8986,5947,3739,1182,10024,8896,6033,4140,759,0
7847,9209,9158,6015,3816,876,10542,9223,5809,4062,811,0
7848,10465,8649,5816,3850,1221,8398,9087,5994,4051,1350,1
7849,11426,8922,6045,4059,1558,9645,9212,5845,4172,1090,1
7850,9020,9172,5940,4160,838,10022,9006,6199,4008,1050,0
7851,11180,8847,6112,4065,1061,10250,8862,6035,4040,630,1
7852,10478,9016,5950,3811,706,10716,8803,5857,3787,905,1
7853,9475,9115,6121,3754,1034,9604,8659,5981,3861,959,0
7854,9799,8828,6009,4258,615,9730,9036,6029,4064,1163,1
7855,9659,9015,5932,3958,975,9553,8921,5903,4285,999,0
7856,8876,9136,6284,3919,971,10381,8662,6110,4310,1218,0
7857,9708,8737,5961,4013,1230,8697,8860,5984,3988,1057,1
7858,9570,9188,5947,4273,892,10766,9105,5909,3734,971,0
7859,9221,8746,5899,4165,717,9623,8910,6068,3870,1371,1
7860,9846,9200,6228,3896,1266,9156,9022,5980,3940,746,1
7861,9988,8935,5924,4075,821,10182,9034,6133,3768,1045,1
7862,9197,9205,5894,3963,791,9897,8946,6046,4000,869,0
7863,10142,9247,5906,4004,1295,8848,9034,6072,4054,980,1
7864,10521,8818,5852,3973,842,9532,9077,6181,3988,1118,1
7865,10739,8799,5936,3518,1319,8909,8922,5960,4151,961,1
7866,9600,9117,6064,3834,1068,9493,9266,5969,4048,888,0
7867,9670,8854,5840,3938,989,10521,8972,5978,3908,922,0
7868,9958,9036,6095,4020,892,10833,8926,6115,3992,1003,0
7869,11214,8902,5861,4147,1017,9868,8816,6233,3860,732,1
7870,9520,9213,6018,4053,898,9306,9238,6070,4057,825,0
7871,11615,9081,6052,3903,938,9660,9111,5864,4099,1282,1
7872,10722,9075,6006,4051,919,9986,8801,5987,3913,720,1
7873,10892,8788,6000,3869,1026,10470,8853,6327,3693,758,1
7874,10217,8852,6191,3954,894,10651,9256,5993,3846,1389,0
7875,9713,9028,5843,3949,1037,9333,9123,6142,3944,1239,1
7876,9944,8981,6248,3843,1321,9138,8950,6238,4106,1093,1
7877,9536,9022,6005,3829,930,9787,8947,5731,4046,1041,0
7878,10297,8678,5970,3963,1218,11113,8915,5927,3853,750,0
7879,9582,8848,5889,4307,1251,9291,9388,5986,4080,1085,0
7880,10406,8919,6103,4086,1022,10868,9053,5927,3990,624,0
7881,11227,9028,6003,4017,1106,10214,9304,5926,3833,885,1
7882,9521,8944,6127,3871,1335,9114,9120,5889,4137,1141,1
7883,8767,9025,6194,3748,906,10108,9197,5867,3949,1020,0
7884,10554,8906,5964,3957,717,9969,8909,6117,4175,1108,1
7885,9288,8867,6030,4096,961,9880,8815,5903,4033,1192,0
7886,8781,8992,5893,3931,734,9460,9301,6020,3819,734,0
7887,9800,8695,6040,3497,1021,9342,9016,5943,4035,840,0
7888,9526,9096,5860,3989,725,8915,9391,6119,3994,1075,1
7889,9655,8994,5945,3937,790,10684,9126,5935,3800,1151,0
7890,9845,8733,6100,3933,1330,8492,9234,6038,4150,1288,1
7891,9817,9273,6016,4080,907,11693,9029,6096,4196,1279,0
7892,10986,8853,5957,3800,925,10253,9165,6056,3877,1264,1
7893,9351,9033,5915,4066,1387,9159,8912,5803,3970,829,1
7894,11304,8946,6039,4084,983,9251,9056,6088,4014,869,1
7895,9844,8971,5795,4108,731,9123,9067,5918,4169,967,1
7896,9666,8926,5901,3705,975,9623,9039,5942,4246,1098,1
7897,8069,9189,6133,3903,868,9949,9111,5938,3864,1168,0
7898,11012,8972,6207,4190,989,9612,8989,5949,3968,838,1
7899,10660,8775,6206,4068,850,10022,8847,5919,3856,1251,1
7900,11154,8838,6039,4159,1109,8752,8960,5836,3866,1144,1
7901,10016,8795,6150,4180,981,10050,9209,5943,4070,884,0
7902,10242,9083,5833,4102,1007,9814,9193,5780,4259,898,0
7903,8379,9236,6043,4050,966,10357,9321,6113,3924,776,0
7904,10316,8904,6111,4245,1193,10239,9055,6001,4206,1032,1
7905,10064,9192,5973,3845,723,9707,8961,5959,3982,902,1
7906,10230,8738,6023,4180,929,8772,9010,6037,3825,1180,1
7907,10846,8774,6135,3667,805,10762,8699,6011,3907,1346,0
7908,10312,8826,5998,3848,544,9684,8854,6019,3668,721,1
7909,10471,8985,5868,4094,1069,9758,9064,5929,4245,988,1
7910,10390,8886,5668,4038,1087,8700,8939,5959,4161,776,1
7911,9503,9048,6054,4078,1332,8306,8771,5864,4302,1031,1
7912,7259,8993,5890,4075,748,10884,8998,6203,3975,933,0
7913,11005,9126,6014,4072,953,8564,9096,6102,3958,820,1
7914,9923,8911,5787,3948,1326,10030,9107,5900,3799,1094,0
7915,8988,8921,6133,4018,1049,9743,8976,5972,4251,984,0
7916,10599,9024,5958,4150,1260,9398,9110,6059,4021,1039,1
7917,10313,9049,6114,4122,1059,9780,8829,5976,3847,1187,1
7918,9516,8958,5773,4208,1295,10057,9296,6035,4093,938,0
7919,9457,9140,6215,4193,994,10932,9047,6194,3632,1030,0
7920,8889,8961,6025,4104,1057,9825,8959,5834,3878,1476,0
7921,8886,9058,6045,4080,1178,9737,9078,6091,3874,851,0
7922,11661,8643,6121,3915,959,9502,8776,5880,4105,790,1
7923,11172,9067,6113,4157,831,9415,8799,5930,4124,1169,1
7924,11216,8968,5880,4063,789,10510,8908,5875,3649,1046,1
7925,8854,9232,5767,3974,1110,9843,9066,6062,4366,1178,0
7926,10218,9291,5865,4083,931,11208,8668,5989,4234,1181,0
7927,8762,9280,5855,3887,1013,9715,9100,6202,3882,642,0
7928,10879,9493,6071,4077,961,11560,9098,6055,4246,655,0
7929,11104,9021,6050,4118,1031,10680,9095,5854,3867,1002,1
7930,10308,8915,5978,3819,968,9061,8988,5994,3847,933,1
7931,10340,8936,6062,3825,944,10346,8874,6008,4070,1169,0
7932,9789,8792,5935,3853,1060,10513,9137,5978,3846,1236,0
7933,9251,9262,5992,3973,1064,11448,9013,5897,4289,1020,0
7934,11049,9207,5967,4101,916,10635,8955,6139,3845,898,1
7935,10462,9267,6228,3943,1062,9514,8657,6042,3814,1276,1
7936,10267,8951,6046,3748,1005,11025,8783,5954,3856,845,0
7937,9937,8802,5830,3769,1089,10511,8898,5995,4155,1091,0
7938,10427,9013,6027,3969,964,9494,8830,5980,4060,1258,1
7939,9585,8928,5935,3999,758,11636,9333,6027,4062,920,0
7940,10384,9018,5714,4085,1121,9869,8580,6078,4220,1060,1
7941,9810,9223,6110,3854,1114,9870,9058,5784,4086,854,0
7942,9663,9050,6137,3889,649,10771,8818,5935,4083,764,0
7943,10506,9163,5983,4092,757,9215,8851,5941,4156,1321,1
7944,10673,8928,6202,3909,1103,9902,9315,5949,4050,1430,1
7945,9748,9340,5931,3997,1106,11357,9309,5933,4043,660,0
7946,11055,8683,5995,3494,971,8508,8853,5763,3773,850,1
7947,9939,9027,6017,4016,914,10521,9034,6056,3947,1068,0
7948,11116,8710,5889,3893,1275,9607,9114,5950,3971,714,1
7949,9184,8893,6122,4070,551,9661,8859,5984,3913,1057,0
7950,9245,8862,6002,4011,1218,10452,9081,5972,3973,1040,0
7951,10188,8917,5865,4143,929,10070,9160,5966,4025,719,0
7952,11689,9064,6159,4113,1040,9392,9067,6041,3867,950,1
7953,9409,8763,6103,4289,1118,11192,8854,5926,3954,910,0
7954,10844,8794,6106,4175,954,9271,9089,5907,4098,1045,1
7955,10028,9379,6039,3750,1283,9651,8820,6015,4135,1295,1
7956,10428,9206,6158,3935,1204,9339,8773,5953,3930,1083,1
7957,9012,9310,5947,4088,495,9683,9050,5929,3974,972,0
7958,8749,9240,6049,3875,1581,9702,9545,6012,4045,979,0
7959,9569,8701,6077,4007,1136,11046,8726,5712,3828,1058,0
7960,9661,9425,6012,4019,634,10376,9096,6097,3850,826,0
7961,9226,9124,6110,3904,963,9747,9093,6109,3901,1090,0
7962,9571,8908,5884,4145,1469,10744,9101,6111,3989,1227,0
7963,9542,9089,5998,4033,1034,10686,9239,6015,4137,1129,0
7964,8726,9272,5746,4021,1026,9607,8718,5913,3899,1215,0
7965,10079,9229,6053,4039,1522,9835,8783,5923,3830,1067,1
7966,10831,9279,6231,3796,1317,8559,8945,5770,3978,1446,1
7967,10609,9209,6108,4066,1032,10774,9182,5797,3955,1049,0
7968,11801,9175,5932,4294,1205,9948,8768,6164,3778,737,1
7969,10133,9415,5836,3857,1122,11522,9060,5761,3821,1226,0
7970,10559,9092,6049,3946,687,10304,9056,5816,3928,726,0
7971,11068,8733,5840,3763,688,9520,8830,6168,3886,1061,1
7972,10718,9036,5900,3985,961,8741,8563,5795,3654,759,1
7973,9863,8976,6155,4435,857,10571,8841,6098,3850,1208,1
7974,11821,9007,6139,3644,998,9526,9157,5939,3673,999,1
7975,10187,8665,5816,3992,1017,10677,9102,6017,4315,882,0
7976,10391,9085,5910,3627,1361,10133,9003,5976,3974,1025,0
7977,10539,9189,6025,4140,1064,10016,8999,6079,3994,1156,1
7978,9660,8901,6186,3894,1029,10200,8943,5888,4260,1004,0
7979,8523,9160,6134,4118,1148,9975,9159,5872,3918,1192,0
7980,10638,9095,5937,4029,973,9143,8853,5919,4314,1223,1
7981,10168,8638,5878,4105,1054,9687,9140,6180,3767,941,1
7982,9829,9120,5897,4336,1127,10934,8771,5969,4027,777,0
7983,8731,8943,5921,4090,412,10198,9041,5962,4153,1295,0
7984,9552,9058,6089,4256,679,10248,9259,6172,3927,1189,1
7985,9705,8975,5920,3877,862,9619,8812,5861,3979,826,0
7986,11197,8953,6134,3907,1388,9741,8877,5950,4022,1152,1
7987,9804,8869,5789,4205,1488,10273,8765,5957,3886,1188,1
7988,9481,9084,5845,3963,606,10492,8874,6065,3855,901,0
7989,9312,8969,5951,4066,1037,10608,9333,6049,3832,1232,0
7990,10344,9066,6273,4184,597,10333,8888,5896,3860,831,1
7991,10141,9430,5853,4165,788,10576,8752,5958,4005,987,1
7992,9563,8882,5906,3800,1086,10349,8767,6061,3973,987,0
7993,10946,9041,5950,4178,1099,10568,9170,6159,3993,1011,1
7994,8562,8974,5880,3981,1097,10219,8949,6208,3964,809,0
7995,9362,8707,5985,3833,879,8848,8957,5904,3997,1211,1
7996,11222,9002,6285,4240,1016,9411,8722,5794,3863,748,1
7997,10215,9224,6125,4158,575,11028,9421,5924,3867,1017,0
7998,10923,9352,6332,3842,809,10171,8869,5892,4166,958,1
7999,10947,8961,6108,3839,1104,10046,9112,6092,4035,769,0
8000,10800,9192,5928,4027,787,10856,8596,5937,3814,840,1
8001,10237,9029,5905,4210,959,9130,8921,6181,3755,697,1
8002,9693,9190,6016,3955,1031,10904,9160,5988,4172,834,0
8003,9099,8728,5899,4140,827,9707,9077,6064,4144,1049,1
8004,8090,9244,5901,4209,1140,10428,9559,6068,4133,787,0
8005,11607,8768,6186,4034,1065,10346,9083,6059,4057,1057,1
8006,10044,8871,5974,3840,1198,11128,9492,5892,4090,1160,0
8007,10397,8987,6064,4023,1300,10812,9081,5977,3835,731,0
8008,9273,8782,5923,3923,1039,9565,8805,5882,4066,688,0
8009,9391,8755,5986,3993,935,9990,9266,5970,4028,911,0
8010,11071,8881,5943,3909,1129,8619,8951,5974,3948,957,1
8011,9785,9233,5902,3803,866,8862,9172,5973,3883,992,1
8012,10215,8902,6167,4195,874,10291,8760,5945,4231,1077,0
8013,10173,8928,5923,4080,1134,11022,9166,5958,4389,1497,0
8014,8819,8837,5987,4036,935,11691,8924,6040,4022,797,0
8015,9320,8908,5975,3988,1471,11026,9125,5947,4032,1143,0
8016,9973,9170,5789,4120,932,9439,8823,6034,3817,829,1
8017,8546,8979,6259,4356,1121,9665,9185,6025,3965,1143,0
8018,9991,8892,6081,3842,1255,8740,8989,5915,4310,1302,1
8019,8513,8866,6249,4101,1017,9779,9286,6148,4175,1123,0
8020,10609,9110,6083,3725,841,9832,8830,6005,4104,898,1
8021,9907,9151,6057,3840,1070,9452,8723,5990,4083,1055,1
8022,9600,8824,6071,3962,1076,10136,9018,5940,3960,776,0
8023,9954,8968,5938,3845,974,10160,8678,6020,3832,1295,1
8024,10490,8867,5791,3913,1032,10320,8841,5827,4271,1196,1
8025,9716,8910,6196,3906,1018,10081,8944,5927,3977,1204,0
8026,10600,9068,5903,3785,1210,10465,8831,6204,3635,848,1
8027,10833,9110,5847,3928,777,10317,9126,5963,4075,1037,1
8028,9777,9254,5916,3968,1245,9227,9063,5818,3894,1306,1
8029,10502,8785,6115,4039,1016,10740,9107,5991,3987,1174,0
8030,9832,8829,6071,4153,900,9737,9157,6153,3954,783,0
8031,10295,8724,6297,3998,1231,9748,9265,6177,3920,1177,1
8032,9440,9416,6072,3883,1318,10014,8991,6175,3897,1109,0
8033,9619,8886,6163,3656,939,9207,8645,6026,3771,1071,1
8034,9142,9240,6110,3982,1177,11052,9004,5785,4257,1131,0
8035,9533,8832,6028,4304,1218,9921,9051,5996,4131,1167,0
8036,10697,8994,6003,4062,884,9108,8807,6092,3958,1104,1
8037,10690,9277,6137,3829,1310,9936,9149,6107,4097,1068,1
8038,8917,8979,5803,3991,946,8448,9106,5813,3970,879,1
8039,11534,9234,5841,3961,1197,10027,9053,6017,3736,694,1
8040,8959,9171,6037,4080,947,10405,8806,6021,3944,906,0
8041,8132,9071,6092,3814,1033,9336,8726,5930,4534,1000,0
8042,8864,8620,6188,3931,871,9636,8943,5990,4008,744,0
8043,10812,8767,6082,3991,634,9729,8681,5992,3999,934,1
8044,9351,9084,5932,3872,980,9295,9076,6083,3771,998,1
8045,10369,9284,5816,3953,1029,9238,8854,6022,4012,1275,1
8046,10201,8754,6090,3717,666,10263,9341,6028,3863,1036,0
8047,9781,9018,6145,3913,844,11513,8951,5913,3984,819,0
8048,9855,8759,5898,4011,1044,9940,9041,5812,3958,752,0
8049,9601,8875,6190,3741,1372,10773,9077,5941,4152,1182,0
8050,9204,9249,6046,3923,780,10542,9347,6087,3831,924,0
8051,10537,8859,5873,4147,1287,10514,9345,5996,4004,1194,0
8052,10531,8888,5951,4195,587,9891,9075,6070,3777,1411,1
8053,9694,9161,6050,4104,1083,9765,8952,6099,4046,1084,1
8054,10617,8926,6090,3772,1078,9518,9311,5917,3925,887,1
8055,9639,8672,5924,3974,696,10571,8883,6139,4039,813,0
8056,8892,8945,5967,4192,801,9789,9132,6213,4194,1342,0
8057,9331,9124,6058,4178,749,8976,9071,6057,3943,1132,1
8058,10210,8660,6028,4140,1075,9852,9294,5990,4045,886,1
8059,11056,8812,6105,4184,899,8956,8701,5824,4184,1632,1
8060,8428,9332,6047,4293,1040,8269,9018,5945,3928,1511,1
8061,10388,8909,5948,3750,902,9742,9241,5870,4101,911,1
8062,10606,8936,5943,3824,645,10157,8864,6065,3923,1263,1
8063,9911,9193,6097,3963,1211,9318,8849,6123,4207,942,1
8064,9211,9185,6107,4066,855,9837,8770,6141,4243,1138,0
8065,8999,8950,5909,4049,993,10538,8864,5987,3912,492,0
8066,10915,8985,5981,3958,677,10901,8894,6047,3857,1328,1
8067,8903,9251,6164,4183,863,10633,8946,6038,4000,996,0
8068,10104,9231,6134,4230,642,10390,9066,6221,4113,810,0
8069,9222,9211,5907,4177,897,10210,8828,5834,4008,874,0
8070,10836,9227,5858,4170,1068,11001,9077,6161,4010,821,1
8071,10389,9124,5818,3696,984,8374,8926,5970,4018,763,1
8072,8863,8981,6193,4087,1236,9665,8994,6031,3779,1091,0
8073,8242,9143,5676,3848,805,9928,8929,5873,4215,712,0
8074,9691,8991,5876,4169,757,11073,9057,6048,3816,811,0
8075,10416,8834,6100,4056,946,8947,9067,5935,3975,795,1
8076,9738,9078,5991,3998,1014,11368,9418,5868,4226,846,0
8077,9940,8962,6133,4091,1118,8119,9007,6139,3665,976,1
8078,9739,9109,6287,3937,1248,9436,8828,6088,4013,1025,0
8079,9803,8678,5813,3965,1350,10280,9026,6043,4106,999,0
8080,10428,8812,6209,3845,790,8532,9035,6077,4038,1188,1
8081,9900,8859,5993,3844,760,9668,8806,6023,4122,1185,1
8082,7740,9144,5980,4030,859,9756,9265,5720,3968,816,0
8083,11477,9071,5871,4151,1012,9224,9266,5915,4064,1065,1
8084,10261,8937,5805,4181,930,8501,9407,6030,3797,1307,1
8085,10060,8805,6063,3970,1003,9459,9287,5783,4173,693,0
8086,8978,9150,5977,4043,1128,10175,8819,5805,4193,1402,0
8087,10858,9266,5992,3973,1003,10380,9089,6035,4069,733,1
8088,8897,8939,5731,4053,873,10922,9178,6038,4069,1288,0
8089,9132,8883,5911,3953,817,9367,8773,6099,3869,1009,1
8090,9123,8947,5981,3930,836,10873,8905,5927,3943,1127,0
8091,10138,9274,5919,3935,991,10719,8713,6098,3866,1124,1
8092,9176,8934,6086,4259,968,10664,9145,5984,4044,998,0
8093,11708,8926,6040,4091,1237,9005,8846,6173,4354,1254,1
8094,10938,8919,5882,4034,1104,8975,9134,6002,3749,775,1
8095,10322,9183,6021,4059,1215,9425,8930,5792,4126,1286,1
8096,9440,9043,6122,4071,1284,9854,8751,5866,4013,1213,0
8097,11105,9053,6081,4060,1258,9937,8545,5930,4007,1350,1
8098,10265,9159,6017,3827,1452,10862,8761,5656,3909,616,0
8099,10036,8911,6208,3927,1255,9597,8720,5791,4097,999,1
8100,9635,8815,5966,4105,1178,10610,8740,6010,3945,1315,0
8101,10197,9044,6028,4112,789,9898,8823,5993,4062,1045,1
8102,10353,8901,5870,3947,925,9699,8698,5915,3900,934,1
8103,9422,9336,6134,3827,1052,8684,8709,6049,4114,1278,1
8104,9401,8818,6127,4134,950,9476,8654,6127,4057,802,0
8105,9361,8819,5738,4030,690,9202,9000,6141,3883,1079,1
8106,8954,9311,5964,3968,900,10808,9118,6026,3843,794,0
8107,10725,8968,6058,3851,1319,9991,8857,6155,3734,721,1
8108,10582,9123,5985,4023,1378,9590,8704,5928,4188,1504,1
8109,10774,8954,6152,4108,1282,8846,8705,6160,4015,1078,1
8110,9234,8744,6010,3980,859,8796,8982,6110,3961,1518,1
8111,9787,9196,6223,4032,752,9174,8931,6125,4098,1177,1
8112,11209,8672,6029,4108,1026,10137,8882,6108,4149,1294,1
8113,9951,9482,5853,3771,1107,11248,9328,6095,3798,1268,0
8114,9540,9135,5962,3684,1010,9455,9050,5988,3791,987,1
8115,9874,9368,6003,3971,1396,10079,8726,5902,3943,903,0
8116,11629,9006,5720,4011,656,9947,9009,5804,4113,1122,1
8117,9807,9121,5789,3924,1080,8233,9113,5908,4251,832,1
8118,10629,9373,6148,4201,902,11106,9253,5999,4189,989,0
8119,9593,9185,6084,3909,817,10502,8637,6045,3818,1319,0
8120,8525,9005,5899,3775,989,10190,8710,6108,4233,1443,0
8121,9278,9222,6057,4098,883,10645,8935,6217,4033,1281,0
8122,10959,9011,5799,3886,663,9250,8988,5880,3872,898,1
8123,10104,9014,6089,4101,906,10086,8727,6280,4051,956,1
8124,9118,8827,6021,3649,734,9109,8935,5962,3833,1039,1
8125,10195,9182,6020,3921,815,10795,8974,6202,4123,1047,0
8126,10705,8770,6062,4048,1041,10623,9099,6008,4016,1084,0
8127,10412,9336,6033,4008,1236,9263,8927,6080,3907,1347,1
8128,9702,9261,5964,4187,1179,9930,9068,5862,4019,875,0
8129,9653,9328,5902,4079,1136,10185,9142,6084,3823,1104,0
8130,9526,9013,5831,3932,1045,8776,8837,6114,3930,1005,1
8131,9347,9018,6152,3851,999,10204,9094,5874,3882,1265,0
8132,9975,8570,6031,4196,945,9145,8884,5983,3880,874,1
8133,10290,8931,6031,3977,1352,10991,8800,5921,3998,1196,0
8134,10692,8870,6027,4329,1079,10078,8743,6192,4317,1241,1
8135,9788,8859,6045,3902,1103,9740,8969,6177,4044,1122,0
8136,10238,9108,6038,4104,1250,10237,9109,5881,3971,975,1
8137,9860,9148,5953,3991,1265,10669,8962,6024,4054,854,0
8138,10751,8718,6044,3853,1112,10136,9164,5971,4036,806,0
8139,9752,9262,6016,4095,1015,9155,8945,6193,3875,820,1
8140,10300,8779,6020,4114,1281,9158,9151,6093,3992,900,1
8141,9941,8841,5973,3897,1097,8631,9367,5830,4092,1032,1
8142,10252,8886,5901,4110,1246,9318,9126,6084,3836,1442,1
8143,10069,9081,5951,3960,1149,9514,8868,6141,4037,654,1
8144,8716,8810,5860,3877,881,9478,9216,5973,4055,1004,0
8145,9719,8951,5941,3840,1091,9299,9068,6065,3980,953,0
8146,9390,8581,6130,4242,990,9881,9022,5788,3969,1110,0
8147,9644,9076,5920,4277,689,10513,8871,6082,3884,655,0
8148,10236,9325,6103,4162,875,10989,9168,5881,4183,747,0
8149,9841,9004,6203,3954,1431,10439,8965,6022,3963,839,0
8150,9567,9472,6057,3696,1041,10471,9138,6063,3887,598,0
8151,9468,8582,6020,3948,801,9134,8957,6104,4035,778,0
8152,10453,8952,5763,4114,915,10385,8563,5779,4151,836,1
8153,9821,9108,5717,3960,1113,8869,9017,5836,4000,1376,1
8154,8954,8812,6005,3769,576,10703,9190,6042,4165,1246,0
8155,9862,8753,5985,3898,1250,8809,9202,6183,3881,1204,1
8156,11936,9495,6036,4365,1413,9676,9077,6071,3993,1327,1
